organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-22 5:54,-111.22509,53.639076,60s None,Transcribed,845,RUGR,Ruffed Grouse,Aves,1,27.75,Non-vocal,1,,FALSE,845
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-23 5:53,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,38.85,Song,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-23 5:53,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,6.9,Non-vocal,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-23 5:53,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,53.45,Song,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-23 5:53,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,2,24.3,Non-vocal,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-23 7:33,-111.22509,53.639076,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-24 2:00,-111.22509,53.639076,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-24 7:31,-111.22509,53.639076,60s None,Transcribed,1909,RUGR,Ruffed Grouse,Aves,1,52.05,Non-vocal,1,,FALSE,1909
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-24 7:31,-111.22509,53.639076,60s None,Transcribed,1909,RUGR,Ruffed Grouse,Aves,1,21.05,Song,1,,FALSE,1909
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-25 0:00,-111.22509,53.639076,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-25 2:00,-111.22509,53.639076,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-26 0:00,-111.22509,53.639076,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-26 2:00,-111.22509,53.639076,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-26 7:29,-111.22509,53.639076,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-27 5:47,-111.22509,53.639076,60s None,Transcribed,1909,RUGR,Ruffed Grouse,Aves,1,40.15,Non-vocal,1,,FALSE,1909
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-27 7:27,-111.22509,53.639076,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-28 5:46,-111.22509,53.639076,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-29 2:00,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,2,9.75,Non-vocal,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-29 2:00,-111.22509,53.639076,60s None,Transcribed,6,RUGR,Ruffed Grouse,Aves,1,0.2,Non-vocal,1,,FALSE,6
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-29 5:45,-111.22509,53.639076,60s None,Transcribed,17,RUGR,Ruffed Grouse,Aves,1,10.55,Non-vocal,1,,FALSE,17
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-29 5:45,-111.22509,53.639076,60s None,Transcribed,17,RUGR,Ruffed Grouse,Aves,1,51.5,Song,1,,FALSE,17
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-29 7:25,-111.22509,53.639076,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-30 0:00,-111.22509,53.639076,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-30 2:00,-111.22509,53.639076,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-30 5:44,-111.22509,53.639076,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1024-NW,2015-05-30 7:24,-111.22509,53.639076,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-04-20 2:00,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-04-21 6:53,-110.883202,53.581031,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-04-27 0:00,-110.883202,53.581031,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-04-30 0:00,-110.883202,53.581031,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-01 0:00,-110.883202,53.581031,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-02 2:00,-110.883202,53.581031,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-03 0:00,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-03 6:27,-110.883202,53.581031,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-04 0:00,-110.883202,53.581031,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-04 2:00,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-05 6:23,-110.883202,53.581031,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-06 0:00,-110.883202,53.581031,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-06 6:21,-110.883202,53.581031,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-08 0:00,-110.883202,53.581031,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-08 7:47,-110.883202,53.581031,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-09 0:00,-110.883202,53.581031,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-10 6:13,-110.883202,53.581031,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-11 6:11,-110.883202,53.581031,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-12 2:00,-110.883202,53.581031,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-14 2:00,-110.883202,53.581031,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-15 0:00,-110.883202,53.581031,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-17 7:31,-110.883202,53.581031,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-20 0:00,-110.883202,53.581031,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-20 7:26,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-21 7:25,-110.883202,53.581031,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-23 0:00,-110.883202,53.581031,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-23 5:52,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-24 7:21,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-25 5:49,-110.883202,53.581031,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-27 5:47,-110.883202,53.581031,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-29 0:00,-110.883202,53.581031,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1025-NW,2017-05-30 5:43,-110.883202,53.581031,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-21 6:53,-110.593414,53.58126,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-23 2:00,-110.593414,53.58126,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-24 6:46,-110.593414,53.58126,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-25 2:00,-110.593414,53.58126,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-25 6:44,-110.593414,53.58126,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-28 0:00,-110.593414,53.58126,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-28 6:37,-110.593414,53.58126,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-04-30 6:33,-110.593414,53.58126,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-01 0:00,-110.593414,53.58126,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-05 0:00,-110.593414,53.58126,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-07 0:00,-110.593414,53.58126,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-07 6:19,-110.593414,53.58126,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-10 0:00,-110.593414,53.58126,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-10 6:13,-110.593414,53.58126,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-11 0:00,-110.593414,53.58126,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-11 7:41,-110.593414,53.58126,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-12 0:00,-110.593414,53.58126,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-12 6:09,-110.593414,53.58126,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-14 2:00,-110.593414,53.58126,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-18 0:00,-110.593414,53.58126,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1026-NW,2017-05-22 7:23,-110.593414,53.58126,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-20 2:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-22 2:00,-110.263603,53.544391,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-23 0:00,-110.263603,53.544391,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-23 2:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-25 0:00,-110.263603,53.544391,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-25 2:00,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-25 6:44,-110.263603,53.544391,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-26 0:00,-110.263603,53.544391,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-27 2:00,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-27 6:40,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-29 6:35,-110.263603,53.544391,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-04-30 6:33,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-02 2:00,-110.263603,53.544391,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-03 0:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-03 2:00,-110.263603,53.544391,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-04 0:00,-110.263603,53.544391,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-05 7:53,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-06 7:51,-110.263603,53.544391,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-07 6:19,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-08 2:00,-110.263603,53.544391,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-08 7:47,-110.263603,53.544391,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-10 0:00,-110.263603,53.544391,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-11 6:11,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-12 0:00,-110.263603,53.544391,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-12 2:00,-110.263603,53.544391,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-14 0:00,-110.263603,53.544391,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-17 6:01,-110.263603,53.544391,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-19 0:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-21 2:00,-110.263603,53.544391,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-22 2:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-22 7:23,-110.263603,53.544391,60s None,Transcribed,2125,NONE,NONE,,,,,,,,2125
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-26 0:00,-110.263603,53.544391,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-26 2:00,-110.263603,53.544391,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-26 7:18,-110.263603,53.544391,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-28 5:46,-110.263603,53.544391,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1027-NW,2017-05-30 0:00,-110.263603,53.544391,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-20 0:00,-111.814735,53.557827,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-21 0:00,-111.814735,53.557827,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-24 2:00,-111.814735,53.557827,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-27 6:41,-111.814735,53.557827,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-28 2:00,-111.814735,53.557827,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-30 2:00,-111.814735,53.557827,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-04-30 6:34,-111.814735,53.557827,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-02 0:00,-111.814735,53.557827,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-02 2:00,-111.814735,53.557827,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-02 6:30,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-03 2:00,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-03 6:28,-111.814735,53.557827,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-04 2:00,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-06 2:00,-111.814735,53.557827,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-07 2:00,-111.814735,53.557827,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-08 0:00,-111.814735,53.557827,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-08 2:00,-111.814735,53.557827,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-09 7:56,-111.814735,53.557827,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-11 0:00,-111.814735,53.557827,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-12 7:50,-111.814735,53.557827,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-13 0:00,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-13 7:49,-111.814735,53.557827,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-14 0:00,-111.814735,53.557827,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-14 7:47,-111.814735,53.557827,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-15 6:05,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-16 0:00,-111.814735,53.557827,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-16 2:00,-111.814735,53.557827,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-17 7:42,-111.814735,53.557827,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-18 2:00,-111.814735,53.557827,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-19 2:00,-111.814735,53.557827,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-20 2:00,-111.814735,53.557827,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-20 7:37,-111.814735,53.557827,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-21 5:55,-111.814735,53.557827,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-22 5:54,-111.814735,53.557827,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-24 2:00,-111.814735,53.557827,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-26 0:00,-111.814735,53.557827,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-26 5:49,-111.814735,53.557827,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-26 7:29,-111.814735,53.557827,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-27 5:47,-111.814735,53.557827,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-28 0:00,-111.814735,53.557827,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1056-NW,2015-05-29 2:00,-111.814735,53.557827,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-21 0:00,-111.518913,53.477196,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-22 0:00,-111.518913,53.477196,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-24 0:00,-111.518913,53.477196,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-25 2:00,-111.518913,53.477196,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-27 0:00,-111.518913,53.477196,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-27 2:00,-111.518913,53.477196,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-04-30 0:00,-111.518913,53.477196,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-01 2:00,-111.518913,53.477196,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-02 2:00,-111.518913,53.477196,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-02 6:30,-111.518913,53.477196,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-03 6:28,-111.518913,53.477196,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-04 0:00,-111.518913,53.477196,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-05 2:00,-111.518913,53.477196,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-06 6:22,-111.518913,53.477196,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-08 2:00,-111.518913,53.477196,60s None,Transcribed,841,RUGR,Ruffed Grouse,Aves,1,25.55,Non-vocal,1,,FALSE,841
ABMI,RUGR - BU LAB PROJECT,1057-NW,2015-05-08 6:18,-111.518913,53.477196,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
