"","location","YEAR","longitude","latitude","SSYR","location_name","wt_project_full_nm","site","quadrant","Type_","Status","LandCover_NonVeg_v1.150m","LandCover_Veg_v1.150m","LandCover_VegNonTreed_v1.150m","LandCover_VegTreed_v1.150m","Species_Abie_Ama_v1.150m","Species_Abie_Bal_v1.150m","Species_Abie_Las_v1.150m","Species_Abie_Spp_v1.150m","Species_Acer_Mac_v1.150m","Species_Acer_Neg_v1.150m","Species_Acer_Pen_v1.150m","Species_Acer_Rub_v1.150m","Species_Acer_Sac_v1.150m","Species_Acer_Sah_v1.150m","Species_Acer_Spi_v1.150m","Species_Acer_Spp_v1.150m","Species_Alnu_Rub_v1.150m","Species_Alnu_Spp_v1.150m","Species_Arbu_Men_v1.150m","Species_Betu_All_v1.150m","Species_Betu_Pap_v1.150m","Species_Betu_Pop_v1.150m","Species_Betu_Spp_v1.150m","Species_Carp_Car_v1.150m","Species_Cary_Cor_v1.150m","Species_Cham_Noo_v1.150m","Species_Fagu_Gra_v1.150m","Species_Frax_Ame_v1.150m","Species_Frax_Nig_v1.150m","Species_Frax_Pen_v1.150m","Species_Genc_Spp_v1.150m","Species_Genh_Spp_v1.150m","Species_Jugl_Cin_v1.150m","Species_Jugl_Nig_v1.150m","Species_Juni_Vir_v1.150m","Species_Lari_Lar_v1.150m","Species_Lari_Lya_v1.150m","Species_Lari_Occ_v1.150m","Species_Lari_Spp_v1.150m","Species_Malu_Spp_v1.150m","Species_Ostr_Vir_v1.150m","Species_Pice_Abi_v1.150m","Species_Pice_Eng_v1.150m","Species_Pice_Gla_v1.150m","Species_Pice_Mar_v1.150m","Species_Pice_Rub_v1.150m","Species_Pice_Sit_v1.150m","Species_Pice_Spp_v1.150m","Species_Pinu_Alb_v1.150m","Species_Pinu_Ban_v1.150m","Species_Pinu_Con_v1.150m","Species_Pinu_Mon_v1.150m","Species_Pinu_Pon_v1.150m","Species_Pinu_Res_v1.150m","Species_Pinu_Spp_v1.150m","Species_Pinu_Str_v1.150m","Species_Pinu_Syl_v1.150m","Species_Popu_Bal_v1.150m","Species_Popu_Gra_v1.150m","Species_Popu_Spp_v1.150m","Species_Popu_Tre_v1.150m","Species_Popu_Tri_v1.150m","Species_Prun_Pen_v1.150m","Species_Prun_Ser_v1.150m","Species_Pseu_Men_v1.150m","Species_Quer_Alb_v1.150m","Species_Quer_Mac_v1.150m","Species_Quer_Rub_v1.150m","Species_Quer_Spp_v1.150m","Species_Sali_Spp_v1.150m","Species_Sorb_Ame_v1.150m","Species_Thuj_Occ_v1.150m","Species_Thuj_Pli_v1.150m","Species_Tili_Ame_v1.150m","Species_Tsug_Can_v1.150m","Species_Tsug_Het_v1.150m","Species_Tsug_Mer_v1.150m","Species_Tsug_Spp_v1.150m","Species_Ulmu_Ame_v1.150m","SpeciesGroups_Broadleaf_Spp_v1.150m","SpeciesGroups_Needleleaf_Spp_v1.150m","SpeciesGroups_Unknown_Spp_v1.150m","Structure_Biomass_Branch_v1.150m","Structure_Biomass_Foliage_v1.150m","Structure_Biomass_StemBark_v1.150m","Structure_Biomass_StemWood_v1.150m","Structure_Biomass_TotalDead_v1.150m","Structure_Biomass_TotalLiveAboveGround_v1.150m","Structure_Stand_Age_v1.150m","Structure_Stand_CrownClosure_v1.150m","Structure_Stand_Height_v1.150m","Structure_Volume_Merch_v1.150m","Structure_Volume_Total_v1.150m","LandCover_NonVeg_v1.565m","LandCover_Veg_v1.565m","LandCover_VegNonTreed_v1.565m","LandCover_VegTreed_v1.565m","Species_Abie_Ama_v1.565m","Species_Abie_Bal_v1.565m","Species_Abie_Las_v1.565m","Species_Abie_Spp_v1.565m","Species_Acer_Mac_v1.565m","Species_Acer_Neg_v1.565m","Species_Acer_Pen_v1.565m","Species_Acer_Rub_v1.565m","Species_Acer_Sac_v1.565m","Species_Acer_Sah_v1.565m","Species_Acer_Spi_v1.565m","Species_Acer_Spp_v1.565m","Species_Alnu_Rub_v1.565m","Species_Alnu_Spp_v1.565m","Species_Arbu_Men_v1.565m","Species_Betu_All_v1.565m","Species_Betu_Pap_v1.565m","Species_Betu_Pop_v1.565m","Species_Betu_Spp_v1.565m","Species_Carp_Car_v1.565m","Species_Cary_Cor_v1.565m","Species_Cham_Noo_v1.565m","Species_Fagu_Gra_v1.565m","Species_Frax_Ame_v1.565m","Species_Frax_Nig_v1.565m","Species_Frax_Pen_v1.565m","Species_Genc_Spp_v1.565m","Species_Genh_Spp_v1.565m","Species_Jugl_Cin_v1.565m","Species_Jugl_Nig_v1.565m","Species_Juni_Vir_v1.565m","Species_Lari_Lar_v1.565m","Species_Lari_Lya_v1.565m","Species_Lari_Occ_v1.565m","Species_Lari_Spp_v1.565m","Species_Malu_Spp_v1.565m","Species_Ostr_Vir_v1.565m","Species_Pice_Abi_v1.565m","Species_Pice_Eng_v1.565m","Species_Pice_Gla_v1.565m","Species_Pice_Mar_v1.565m","Species_Pice_Rub_v1.565m","Species_Pice_Sit_v1.565m","Species_Pice_Spp_v1.565m","Species_Pinu_Alb_v1.565m","Species_Pinu_Ban_v1.565m","Species_Pinu_Con_v1.565m","Species_Pinu_Mon_v1.565m","Species_Pinu_Pon_v1.565m","Species_Pinu_Res_v1.565m","Species_Pinu_Spp_v1.565m","Species_Pinu_Str_v1.565m","Species_Pinu_Syl_v1.565m","Species_Popu_Bal_v1.565m","Species_Popu_Gra_v1.565m","Species_Popu_Spp_v1.565m","Species_Popu_Tre_v1.565m","Species_Popu_Tri_v1.565m","Species_Prun_Pen_v1.565m","Species_Prun_Ser_v1.565m","Species_Pseu_Men_v1.565m","Species_Quer_Alb_v1.565m","Species_Quer_Mac_v1.565m","Species_Quer_Rub_v1.565m","Species_Quer_Spp_v1.565m","Species_Sali_Spp_v1.565m","Species_Sorb_Ame_v1.565m","Species_Thuj_Occ_v1.565m","Species_Thuj_Pli_v1.565m","Species_Tili_Ame_v1.565m","Species_Tsug_Can_v1.565m","Species_Tsug_Het_v1.565m","Species_Tsug_Mer_v1.565m","Species_Tsug_Spp_v1.565m","Species_Ulmu_Ame_v1.565m","SpeciesGroups_Broadleaf_Spp_v1.565m","SpeciesGroups_Needleleaf_Spp_v1.565m","SpeciesGroups_Unknown_Spp_v1.565m","Structure_Biomass_Branch_v1.565m","Structure_Biomass_Foliage_v1.565m","Structure_Biomass_StemBark_v1.565m","Structure_Biomass_StemWood_v1.565m","Structure_Biomass_TotalDead_v1.565m","Structure_Biomass_TotalLiveAboveGround_v1.565m","Structure_Stand_Age_v1.565m","Structure_Stand_CrownClosure_v1.565m","Structure_Stand_Height_v1.565m","Structure_Volume_Merch_v1.565m","Structure_Volume_Total_v1.565m"
"1133","16-SE",2017,-111.459206,59.737674,"16-SE-2017","16-SE","Ecosystem Health 2017",16,"SE","Terrestrial","Controlled",67.3333358764648,32.6666679382324,28,4.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666650772095,0,0,53.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6.66666650772095,33.3333320617676,0.393333315849304,0.243333339691162,0.653333365917206,2.70333337783813,0.346666663885117,3.99333333969116,39,3.63333344459534,10,1.83333337306976,4.84666681289673,38.1372548692367,61.8627456216251,21.1568627918468,40.705881876104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507843139417031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985686261426,0,0,0,0,0,0,0,21.9831370746388,15.639215911136,0,0,1.17647058823529,0,1.66980384377872,0,0,0,0,0.00254901958739056,0,0,1.08098037803874,0,0,20.402156717637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9909805690541,43.456862337449,28.6694098097437,1.72019604724996,1.69490196073757,2.45921568265733,15.3490196711877,2.44392154672567,21.2250978245455,50.0431370454676,27.2154900606941,8.72666667489445,24.0092155372395,41.8562740157632
"1134","16-SW",2017,-111.459206,59.737674,"16-SW-2017","16-SW","Ecosystem Health 2017",16,"SW","Terrestrial","Controlled",77.8333358764648,22.1666674613953,14.6666666865349,7.49999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97500014305115,0,0,66.5683345794678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5433349609375,6.66666650772095,16.7899993658066,0.643333315849304,0.254999995231628,1.1666667163372,4.63166666030884,0.721666678786278,6.69333338737488,52.7299995422363,5.19166672229767,13.3083333969116,5.37500017881393,10.1733334064484,51.0416669845581,48.958333671093,23.2708330377936,25.6874996125698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164583339355886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42333345115185,0,0,0,0,0,0,0,12.4725000858307,8.70854154229164,0,0,0,0,1.34729173779488,0,0,0,0,0.0829166695475578,0,0,2.49375000596046,0,0,28.9691667705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4793751686811,26.0345836877823,29.985831450671,0.843749973922968,0.796666683629155,1.47854169178754,7.67145844548941,1.17354169487953,10.7910418510437,38.1349992752075,14.4522920399904,6.97312498092651,8.34250015765429,17.0791666507721
"1218","1647-NE",2017,-114.281158,49.219768,"1647-NE-2017","1647-NE","Ecosystem Health 2017",1647,"NE","Terrestrial","Controlled",0,100,0,100,0,0,54.2066650390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4766654968262,0,0,0,0,0,5.99333333969116,0,2.65000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673333346843719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,17.3333339691162,12.0433330535889,8.1966667175293,47.8966674804688,27.3466663360596,85.4700012207031,79.879997253418,31.2333335876465,13.5966663360596,55.2966651916504,131.013336181641,3.51111119588216,96.4888895670573,0.488888883590698,96.0000010172526,0,0,36.8839996973674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6668884277344,0,0,0,0,0.239777771631877,3.54444442590078,0,11.8124444325765,0,0,0,1.03688888549805,0,0,0,0,0,0,0,0,0,0.78377778728803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9682220458984,0.0306666662295659,15.6151112874349,11.1208886464437,9.26555563608805,60.5273333231608,20.7022221883138,96.5279978434245,119.538664754232,38.6497772216797,16.1675555547078,87.2826657613118,157.578667704264
"1219","1647-NW",2017,-114.281158,49.219768,"1647-NW-2017","1647-NW","Ecosystem Health 2017",1647,"NW","Terrestrial","Controlled",5.16666650772095,94.8333320617676,0,94.8333320617676,0,0,37.7416667938232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666662693024,0,0,0,0,50.3799991607666,0,0,0,0,0,1.66666662693024,0,4.02666658163071,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51833343505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,20.503333568573,13.118332862854,11.6433334350586,78.2750015258789,25.6800003051758,123.53999710083,146.644996643066,33.9166660308838,19.6600008010864,133.148338317871,205.88166809082,4.52083328925073,95.4791665077209,6.56249997019768,88.9166672229767,0,0.102083332836628,29.6279164552689,5.28499984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6341667175293,0.624999985098839,0,0,0,0,38.7412496805191,0.918749988079071,0,0,0,1.04166662693024,3.3662499114871,0,12.1360417827964,0,0,0,1.45812499523163,0,0,0,0,0,0,0,0,0,0.606875013560057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5431246757507,3.45624975673854,16.1422918438911,10.6752080321312,9.1535416841507,62.2904158830643,21.7575000822544,98.2620820999146,130.64937543869,31.5195827484131,17.1493749022484,95.7110431194305,164.431042194366
"1220","1647-SE",2017,-114.281158,49.219768,"1647-SE-2017","1647-SE","Ecosystem Health 2017",1647,"SE","Terrestrial","Controlled",14.6666669845581,85.3333358764648,0,85.3333358764648,0,0,37.5133323669434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5733337402344,0,0,0,0,0,0,0,12.1366672515869,0,0,0,7.77666664123535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,14.039999961853,9.30999946594238,8.32333374023438,54.4199981689453,17.3000011444092,86.0966644287109,154.853332519531,29.0399990081787,18.3733329772949,75.5100021362305,138.880004882812,20.843137292301,79.1568632125854,4.27450982262106,74.8823533899644,0,0,38.4480382133933,0.980392119463752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7862746294807,0,0,0,0,0,31.2896074126748,0.087254895883448,0,0,0,0,3.45333331472733,0,9.28352928161621,0,0,0,1.82980391558479,0,0,0,0,0,0,0,0,0,0.079215687863967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2372544232537,7.76235236928743,11.231764742995,7.61901942421408,6.32627453917966,41.1170582876486,15.307451092145,66.2962731543709,118.856665442972,28.7756856785101,13.9778430041145,56.8300004846909,109.851570094333
"1221","1647-SW",2017,-114.281158,49.219768,"1647-SW-2017","1647-SW","Ecosystem Health 2017",1647,"SW","Terrestrial","Controlled",25.6666660308838,74.3333358764648,18.6666660308838,55.6666679382324,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0733337402344,0,0,0,0,0,16.9799995422363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5533294677734,24.4466648101807,8.34000015258789,4.46999979019165,4.01666641235352,27.0933322906494,10.5766668319702,43.9266662597656,120.24333190918,24.3066654205322,11.533332824707,48.0166664123535,75.9300003051758,45.2444450378418,54.7555559158325,12.0444442590078,42.7111118634542,0,0.10888888835907,23.2608883301417,2.22222213745117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6195556640625,0.222222216924032,0,0,0,0,22.0722221771876,0.979999987284342,0,0,0,0,0.863555550575256,0,7.0779998699824,0,0,0,0.518444442749023,0,0,0,0,0,0,0,0,0,0.602444458007813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5484429677327,36.4513306031624,7.76822238614162,4.86866654853026,4.26955555429061,29.5393330295881,10.3937778691451,46.4475549221039,77.3448886235555,15.7902220129967,9.1264443218708,47.1613334814707,78.241111433506
"1222","1648-NE",2018,-114.023636,49.225746,"1648-NE-2018","1648-NE","Ecosystem Health 2018",1648,"NE","Terrestrial","Controlled",2.66666674613953,97.3333358764648,24.3333339691162,73,0,0,6.26000022888184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0433330535889,4.49333333969116,0,0,0,0,22.5766677856445,0,3.31666660308838,0,0,0,0,0,0,0,0,0,9.60666656494141,0,0,0,25.6966648101807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60666656494141,72.3866653442383,18.0033321380615,13.0033330917358,7.27333354949951,9.8633337020874,62.3933334350586,11.4099998474121,92.533332824707,79.6866683959961,35.7733345031738,13.9733333587646,92.9533309936523,135.633331298828,15.6458331346512,84.3541674613953,36.6666661500931,47.6874999329448,0,0,15.6793751716614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272916648536921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8883336186409,2.40604162216187,0,0,0,0,5.32812509872019,0,8.55124999210238,0,0,0,3.46416658163071,0,0,0,0,0,10.6387498285621,0,0,0,10.5902079939842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6660414990038,61.9072920084,27.4254165329039,6.07083326950669,3.90083331614733,4.60604164376855,28.8095832765102,7.65083333849907,43.3893744945526,90.9068751037121,21.3450000658631,11.1177083589137,37.8724996224046,64.95270787552
"1223","1648-NW",2018,-114.023636,49.225746,"1648-NW-2018","1648-NW","Ecosystem Health 2018",1648,"NW","Terrestrial","Controlled",1,99,97.6666641235352,1.33333337306976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436666637659073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9266664981842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36333322525024,0,95.6399993896484,0.883333325386047,0.823333323001862,0.720000028610229,4.44000005722046,4.17666673660278,6.86666631698608,1.74333333969116,1.19999992847443,0.566666662693024,0.120000004768372,0.800000011920929,17.7450983804815,82.2549027835622,54.7450973286348,27.5098043189329,0,0,4.81568639418658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1027450912139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64156857658835,1.8815685931374,0,0,0,0.341372546027688,5.76588237986845,0,1.22745096683502,0,0,0,0.571960785809685,0,0,0.0280392152421615,0,0,7.35313724069034,0,0,0,9.24705841962029,0,0,0,0,0,0,0,0.582941188531763,0,0,0.853529369129854,0,0,0,7.48392161201028,31.9288233588724,60.5870571504621,4.14098033308983,2.63352944219814,3.11549023670309,19.3290194553487,6.57607838686775,29.2203915960648,47.5578427034266,12.1903923399308,6.59627453018637,24.8958822138169,39.4907842383665
"1224","1648-SE",2018,-114.023636,49.225746,"1648-SE-2018","1648-SE","Ecosystem Health 2018",1648,"SE","Terrestrial","Controlled",61,39,0,39,0,0,47.5133323669434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.086669921875,0,0,0,0,0,0.299999982118607,0,3.03333353996277,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06666707992554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.75666666030884,3.21000003814697,2.25666666030884,13.6566667556763,7.34333324432373,23.8799991607666,172.33332824707,14.8533334732056,14.1666660308838,17.3033332824707,37.8933334350586,48.1851855383979,51.8148146735297,19.7962961130672,32.0185185008579,0,0,19.6952779028151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.569259484609,0.748888889948527,0,0,0,0,4.73611119886239,0,7.9136108689838,0,0,0,1.17888885074192,0,0,0,0,0,1.84555554886659,0,0,0,5.05351837476095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84555554886659,56.8953700595432,41.2579599519571,4.30351844926675,2.90037035610941,2.81592591520813,18.7509256733788,5.46814816362328,28.7712957660357,75.1650004916721,13.6718518137932,8.29185186492072,23.4529627230432,43.2977774805493
"1245","1656-NE",2018,-113.823624,48.999114,"1656-NE-2018","1656-NE","Ecosystem Health 2018",1656,"NE","Terrestrial","Controlled",75.6666641235352,24.3333339691162,17.6666660308838,6.66666650772095,0,0,1.38999998569489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38999998569489,0,0,0,0,0,11.1199998855591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8999996185303,86.0999984741211,0.173333331942558,0.186666667461395,0.140000000596046,0.866666674613953,1.15333330631256,1.36666667461395,10.1033334732056,1.49333333969116,0.463333338499069,0,0.54666668176651,76.0000007629395,24.0000003178914,21.0000000635783,3,0,0,3.46233325401942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,8.53599998950958,0,0,0,0,0,2.22399997711182,0,4.37255541483561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9282215118408,81.0714391708374,0.403777786592642,0.329777776698271,0.289333332578341,2.02355550527573,1.61688890854518,3.0475556174914,13.7717775344849,1.20977776845296,1.53644443551699,1.86488891442617,3.01288891235987
"1246","1656-SE",2018,-113.823624,48.999114,"1656-SE-2018","1656-SE","Ecosystem Health 2018",1656,"SE","Terrestrial","Controlled",66.3333358764648,33.6666679382324,33.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999923706055,0.273333340883255,0.259999990463257,0.216666668653488,1.35333335399628,2.1800000667572,2.09999990463257,0,0,0,0,0,63.8627458460191,36.1372551357045,26.1176470588235,10.0196079085855,0,0,5.75862745677724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47921573414522,0,0,0,0,0,5.98803925514221,0.294117647058824,0,0,0,0,1.30823528065401,0,6.51274507185992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3409799688003,77.6590147579417,0.926274537163622,0.710980393430766,0.691764716716374,4.81745095112745,2.08450980396832,7.14823516677408,18.1337252224193,4.74666661374709,2.11431371113833,4.49568608227898,9.80627451924717
"1247","1656-SW",2018,-113.823624,48.999114,"1656-SW-2018","1656-SW","Ecosystem Health 2018",1656,"SW","Terrestrial","Controlled",66.3333358764648,33.6666679382324,33.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999923706055,0.273333340883255,0.259999990463257,0.216666668653488,1.35333335399628,2.1800000667572,2.09999990463257,0,0,0,0,0,43.0555565406879,56.9444442854987,32.9814817110697,23.9629630380207,0,0,4.96027776930067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34148152669271,0,0,0,0,0,7.35370382997725,0.974074059062534,0,0,0,0,2.95074068837696,0,8.98953705363803,0,0,0,0.540185186598036,0,0,0.0264814810620414,0,0,1.51333323017591,0,0,0,7.31981457604302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53981475263006,35.4298145506117,63.0296258678039,3.32555560974611,2.20092590194609,2.27833335225781,15.6379630598757,4.32296302914619,23.4440748194853,33.9037029478285,11.3870369593302,4.97092583444383,18.7059258288807,33.8438888390859
"1248","17-NE",2017,-111.143211,59.700065,"17-NE-2017","17-NE","Ecosystem Health 2017",17,"NE","Terrestrial","Controlled",8.66666698455811,91.3333358764648,83.3333358764648,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82999992370605,0,0,0,0,8.93333339691162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7633333206177,87.2366638183594,0.493333339691162,0.493333339691162,0.410000026226044,2.50666666030884,0.0633333325386047,3.90333318710327,6.37999963760376,4.79999971389771,1.40333330631256,0.159999996423721,2.79999995231628,16.8444446881612,83.155556233724,72.8,10.3555555343628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24288891951243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641333341598511,0,0,0,0,0,0,0,0,5.43111099799474,0,0,0,0,7.39155561129252,0,0,0,0,0,0,0,1.5977778116862,0,0,6.39155578613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2322223265966,13.4640000025431,74.3037768046061,0.543111109733582,0.460444448391596,0.599333347876867,3.09822220007579,0.210888887569308,4.70088879267375,15.7175553321838,5.97199991544088,3.11088890234629,1.26933335314194,4.88622202078501
"1249","17-NW",2017,-111.143211,59.700065,"17-NW-2017","17-NW","Ecosystem Health 2017",17,"NW","Terrestrial","Controlled",13.6666669845581,86.3333320617676,29.6666660308838,56.6666665077209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651666700839996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66000002250075,0,0,0,0,0,0,0,2.28333330154419,55.3399996757507,0,0,0,0,4.46666669845581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651666700839996,63.75,35.5983352661133,1.09499999880791,1.26499997079372,1.28333324193954,7.99333322048187,1.01500001549721,11.6416665315628,44.8550004959106,38.810001373291,3.7700001001358,4.15000016987324,18.4116671085358,7.29166678339243,92.7083344459534,45.7291665300727,46.9791665971279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55916667729616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49437499651685,0,0,0,0,0,0,0,2.62187495827675,31.336041867733,0,0,0,0,15.49437469244,0,0,0,0,0,0,0,0.335416674613953,0,0,3.41458331048489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30916659533978,51.9466666579247,40.7445834148675,0.997916661202908,1.08249999023974,1.1102083362639,7.21062499284744,1.11541667021811,10.4031249135733,30.9760415554047,29.1570834964514,3.63583335652947,2.29791670851409,13.698750179261
"1250","17-SE",2017,-111.143211,59.700065,"17-SE-2017","17-SE","Ecosystem Health 2017",17,"SE","Terrestrial","Controlled",8.66666698455811,91.3333358764648,83.3333358764648,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82999992370605,0,0,0,0,8.93333339691162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7633333206177,87.2366638183594,0.493333339691162,0.493333339691162,0.410000026226044,2.50333333015442,0.0633333325386047,3.89666652679443,6.37999963760376,4.79999971389771,1.40333330631256,0.159999996423721,2.79999995231628,16.5833337306976,83.4166674613953,72.8750002384186,10.5416665077209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488750025629997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20250001549721,0,0,0,0,0,0,0,0.714583337306976,9.07343739271164,0,0,0,0,9.21250003576279,0,0,0,0,0,0,0,0,0,0,2.14333319664001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63208320736885,20.203020632267,77.1653118133545,0.48874999769032,0.491666669026017,0.450208341702819,2.71104164421558,0.092916663736105,4.14124989509583,13.2487497925758,6.49166649580002,2.35999996960163,0.743333350867033,3.9979165494442
